ID,Date,Open,High,Low,Close,Volume
424,2023-08-31,67100.0,67200.0,66400.0,66900.0,15964630
425,2023-09-01,66800.0,71000.0,66700.0,71000.0,29738235
426,2023-09-04,72900.0,72900.0,70700.0,71200.0,26286495
427,2023-09-05,70900.0,71500.0,70200.0,70700.0,12330239
428,2023-09-06,70700.0,70800.0,69700.0,70000.0,11414620
429,2023-09-07,70000.0,70600.0,69600.0,70400.0,13741241
430,2023-09-08,70200.0,70300.0,69600.0,70300.0,10688118
431,2023-09-11,70400.0,70800.0,70000.0,70800.0,11785462
432,2023-09-12,70800.0,71000.0,70400.0,70500.0,11688599
433,2023-09-13,71100.0,71600.0,70300.0,70900.0,15955797
434,2023-09-14,71200.0,71800.0,70800.0,71700.0,21041407
435,2023-09-15,71700.0,72300.0,71400.0,72000.0,17823512
436,2023-09-18,71300.0,71700.0,70200.0,70200.0,16040727
437,2023-09-19,70400.0,70800.0,69600.0,69800.0,11820188
438,2023-09-20,70000.0,70300.0,69500.0,69600.0,10873015
439,2023-09-21,69200.0,69800.0,68800.0,68900.0,10796336
440,2023-09-22,68300.0,68900.0,68300.0,68800.0,9897840
441,2023-09-25,68500.0,69700.0,68500.0,69400.0,13582516
442,2023-09-26,70000.0,70000.0,68400.0,68600.0,13143470
443,2023-09-27,68600.0,69100.0,68200.0,68400.0,14886491
444,2023-10-04,67400.0,67700.0,66700.0,67500.0,23361149
445,2023-10-05,67300.0,67400.0,66700.0,66700.0,16108313
446,2023-10-06,67100.0,67300.0,66000.0,66000.0,14386527
447,2023-10-10,66200.0,67600.0,66200.0,66400.0,19889202
448,2023-10-11,68600.0,69400.0,67900.0,68200.0,25209349
449,2023-10-12,68600.0,69700.0,68200.0,68900.0,19311380
450,2023-10-13,68000.0,68500.0,67700.0,68000.0,9724086
451,2023-10-16,67900.0,68500.0,66800.0,67300.0,12599299
452,2023-10-17,67700.0,69900.0,67400.0,69400.0,17299253
453,2023-10-18,68900.0,70500.0,68800.0,70500.0,16493184
454,2023-10-19,69700.0,70000.0,69400.0,69500.0,13985012
455,2023-10-20,68900.0,69200.0,68100.0,68800.0,15204495
456,2023-10-23,68700.0,69100.0,68200.0,68400.0,11625959
457,2023-10-24,68700.0,68800.0,67700.0,68500.0,12791710
458,2023-10-25,68800.0,68800.0,67900.0,68000.0,10610703
459,2023-10-26,67000.0,67900.0,66700.0,66700.0,15517624
460,2023-10-27,67100.0,67300.0,66700.0,67300.0,11334726
461,2023-10-30,66800.0,67800.0,66700.0,67300.0,10139270
462,2023-10-31,67600.0,68300.0,66900.0,66900.0,14488892
463,2023-11-01,67500.0,68900.0,67300.0,68600.0,13775256
464,2023-11-02,70000.0,70000.0,69400.0,69700.0,16350031
465,2023-11-03,69700.0,70200.0,69500.0,69600.0,10322234
466,2023-11-06,69800.0,70900.0,69300.0,70900.0,22228489
467,2023-11-07,70600.0,70900.0,70000.0,70900.0,17228731
468,2023-11-08,71300.0,71400.0,69700.0,69900.0,12901310
469,2023-11-09,69900.0,70800.0,69600.0,70300.0,12301373
470,2023-11-10,70000.0,70500.0,69500.0,70500.0,9684347
471,2023-11-13,71300.0,71300.0,70300.0,70400.0,9246919
472,2023-11-14,71000.0,71100.0,70600.0,70800.0,9567984
473,2023-11-15,71600.0,72200.0,71500.0,72200.0,20148677
474,2023-11-16,72500.0,73000.0,72300.0,72800.0,15860451
